14,21,22,27
-2951.052019171875,-2030.6753542722493,-2335.2135563990505,4222.597732931319
-2945.29775153538,-2030.334110833124,-2334.632442254974,4224.747435010908
-2947.905798840185,-2029.605336006521,-2335.051294969777,4225.934272065814
-2947.4552888333837,-2028.4552509066314,-2334.5162917324233,4226.368362911364
-2942.8327106302504,-2027.5661278738733,-2332.907097185099,4225.465525819564
-2946.497159062928,-2028.4570022353519,-2332.682161314179,4225.834413794588
-2949.726823337369,-2028.1661070087266,-2332.566753129709,4228.321124452815
-2945.6613808125353,-2026.6511836003092,-2331.3245306461404,4229.987283233824
-2945.082914545193,-2026.529411514408,-2330.7005297966084,4230.463157396351
-2948.6211477724805,-2027.5098210077624,-2332.688393947637,4227.988827259704
-2950.254067192201,-2026.514978559884,-2332.346658864052,4228.959803583328
-2949.876013370251,-2025.756721315927,-2329.586305216811,4231.514508693778
-2955.9204942335937,-2026.914509640044,-2330.649814094767,4233.013340575993
-2961.628020660647,-2028.7780727356146,-2333.085202904118,4231.029974725141
-2961.22897090276,-2031.024926342016,-2335.382848395353,4223.84628415918
-2963.7363581391937,-2031.3764924143466,-2337.209853302367,4220.757975120283
-2964.9736886374376,-2030.662797085846,-2336.8235749747,4222.897388532908
-2964.7745090988233,-2030.8537138591946,-2336.646080094469,4225.561166550494
-2959.96805900112,-2030.3074615643052,-2335.763356108659,4225.174795519916
-2954.896885456546,-2030.2900888765812,-2335.6745684753078,4222.5095521029525
-2955.6338308822747,-2031.9189196161346,-2337.551666570585,4220.216694830394
-2946.352769003381,-2031.50447415628,-2336.7135346792056,4219.57579473817
-2944.482211116993,-2028.852349587822,-2334.139114647137,4225.495893899697
-2955.041200542992,-2027.7568652892826,-2332.6312138766707,4230.181190521511
-2955.659601289074,-2029.1275835962992,-2332.841381942908,4228.105783739996
-2951.9147876952643,-2029.256177251889,-2333.980794763133,4226.088109821008
-2954.537956379151,-2028.4001610792718,-2334.31467521469,4225.415430316773
-2959.806698629683,-2029.8393393489248,-2334.7154258786936,4226.536078515912
-2953.079715567092,-2030.662007800824,-2334.778906925341,4224.408210744256
-2945.099577438123,-2029.8012921019495,-2334.1051674572045,4221.2312713795645
-2946.616135947821,-2028.9714364176998,-2333.5040499150173,4220.608477288851
-2950.0824263238014,-2029.3982422350534,-2333.779836688385,4220.930468305264
-2951.390738299549,-2031.4312285985504,-2334.2426166250093,4224.070516701018
-2950.053672374578,-2029.807402022988,-2333.065479957783,4226.240972906393
-2951.193451865974,-2028.0844278353643,-2333.5299416481453,4227.505029872676
-2951.736911248953,-2028.2404497031,-2333.0552890259023,4227.6822977734055
-2950.5925698960305,-2026.716420374592,-2330.196879906828,4228.013502813484
-2950.5387560611157,-2027.2121968244503,-2330.329813616099,4231.331447041594
-2951.919412718406,-2026.7096523626813,-2329.512983456997,4233.587612435817
-2948.605825490134,-2026.9288738451557,-2330.228093751166,4229.787436916814
-2938.791360193829,-2028.690829285116,-2332.826318833552,4223.748132600285
-2935.0623921013416,-2030.2973301411773,-2333.7871276150786,4219.681876510215
-2944.999874574459,-2032.2696187065005,-2336.3811343325688,4221.066358774049
-2961.542005364647,-2031.3271102679812,-2336.224695952995,4228.0045059522745
-2970.132295784847,-2032.157916380224,-2335.381517574232,4227.592832566923
-2966.328209765474,-2031.846474808169,-2335.5363832182675,4223.789184769982
-2954.6107188501765,-2030.4818315900384,-2335.057021648753,4221.405221929737
-2945.9021415053016,-2032.2951698033266,-2336.590835492559,4218.396265064138
-2944.3875603391016,-2031.5720681336936,-2336.2165359689347,4221.651148595057
-2945.48833949364,-2030.8639681699551,-2334.561373950405,4223.092208107524
-2946.149642532708,-2029.7467823323796,-2332.852411095034,4221.8767052899075
-2948.0576999915143,-2028.7214937461042,-2332.5314708233905,4224.414277311794
-2954.2239279290056,-2030.507690358612,-2334.869622927149,4225.307927469936
-2956.7300791441753,-2029.6691929436429,-2334.422121697854,4227.867640140991
-2960.325787008244,-2029.4369673768406,-2334.4620905284874,4229.696401215061
-2962.7832068943267,-2030.66842237887,-2336.1214089058594,4225.985115808907
-2955.413856082448,-2030.2740022227488,-2335.171941087633,4223.69069714348
-2953.633015631879,-2030.3995238035627,-2334.8981639637327,4223.933522447987
-2960.272536782105,-2031.6974583114802,-2336.312180807579,4224.3385004154325
-2962.4672224339174,-2032.295688054231,-2335.653442886045,4224.900879307605
-2956.345028203811,-2030.487583393295,-2333.6888652282505,4223.862416965938
-2953.8258639464348,-2028.7961774435705,-2333.6682756758373,4224.792038136038
-2952.9242982891997,-2028.0590584235892,-2333.007078101969,4227.725219135839
-2949.885776933622,-2027.1855771006074,-2331.250807043873,4229.74588557033
-2951.2701671072246,-2025.7696868358344,-2330.7541378521732,4232.961134157587
-2947.1491885401697,-2026.3045648020804,-2330.5907360528136,4229.978729507477
-2944.0984003338453,-2027.6598628731665,-2331.7368706307598,4225.097437785704
-2953.590596007139,-2027.7117218798041,-2332.8034531092376,4227.922155065232
-2961.974660047389,-2029.38112780689,-2332.6446444802746,4230.3347954868905
-2954.188479694689,-2029.6439372212453,-2332.995433600072,4227.6991035302035
-2947.1271190342186,-2030.0024005379826,-2333.6577028031634,4222.662226013979
-2955.5033685183143,-2030.3553035959658,-2334.297699269955,4221.513714620893
-2954.4314025750264,-2029.4588997162414,-2334.4617805957732,4221.911126182752
-2952.5650223947277,-2031.2725788010184,-2334.5576121540835,4222.941744396433
-2955.7723892003623,-2029.9512735865521,-2334.022316051801,4226.895415927606
-2947.2686320841444,-2027.7098241361487,-2331.817202673234,4226.066753050463
-2946.274608433923,-2026.857423778106,-2330.0877811933733,4225.645059629287
-2947.8637061892077,-2025.3063693580368,-2330.083084854811,4227.304084388903
-2949.3196391327306,-2025.7559345840507,-2330.071075966112,4230.289515150326
-2953.6218292419067,-2025.71151276674,-2329.897872486203,4233.661947462594
-2945.9407097878197,-2026.016364961937,-2330.852313449431,4227.679466847555
-2944.418824390495,-2027.7515234020623,-2332.261875590358,4220.853836084544
-2947.9593091498723,-2030.4718191464729,-2334.464167445538,4218.755996050684
-2948.3499516735164,-2031.0749078776,-2335.058080730961,4220.506196439234
-2955.320590781467,-2030.7539739917968,-2335.568142529845,4222.677900227657
-2957.479273728225,-2031.5997003323096,-2336.451583936813,4221.281672351949
-2954.626743684953,-2030.3881400657424,-2334.92164179108,4221.142828030277
-2957.4624712454356,-2030.4473691004384,-2334.4949625485283,4222.447575353929
-2957.3382428347572,-2029.9010119380189,-2334.3261716674647,4225.380191762359
-2953.59846650667,-2029.0237954183349,-2334.5633140611717,4226.747655729852
-2957.8518935183306,-2029.9668638137798,-2333.9988810149994,4226.882007545392
-2961.880808505243,-2029.884811490376,-2333.338924542396,4226.851232011731
-2964.831393671047,-2030.5099091774027,-2334.7974075028187,4226.735469412434
-2960.753506243265,-2029.861084018009,-2333.8557120263035,4226.734332638198
-2955.30578767145,-2029.2070359759437,-2333.975209432897,4225.918550547111
-2966.4605295381652,-2030.692144518468,-2335.2056696037453,4227.285615245185
-2963.8893800067503,-2030.2493883849304,-2334.3908476664355,4223.787061189081
-2955.125335813782,-2029.42191056879,-2334.513374610258,4221.156336447756
-2955.6381914362323,-2029.5406981550907,-2334.1775013631154,4225.292744200154
-2951.113119647904,-2028.5475412785893,-2332.697428539885,4228.545724599728
-2950.789615784021,-2027.2158491864889,-2331.45149196396,4229.635190180731
-2948.8440420136985,-2027.0213973377427,-2331.6951154415233,4226.125879597869
-2947.1513511382227,-2026.825968705377,-2331.8634843781792,4225.604273247232
-2947.2248195816987,-2025.8692303774994,-2330.3496109824027,4228.687350328697
-2951.6574252106825,-2028.0027115555872,-2332.142840587814,4228.51915772873
-2958.8490425917225,-2029.104872720337,-2333.855130514201,4227.002594293626
-2955.0620322685804,-2028.0747526458692,-2334.512153902402,4221.702844058325
-2956.3887004282146,-2031.8608258671845,-2336.933147972867,4217.74719438265
-2956.679171558896,-2031.8175449204552,-2335.2166302047117,4220.564771814217
-2953.2864452917493,-2029.5739354589691,-2334.068672873525,4224.892296115569
-2956.272889135397,-2030.8708318854092,-2334.262546981773,4226.57344603854
-2953.552985119715,-2029.1290126524066,-2332.8741014318853,4224.9822379297575
-2951.642257430517,-2029.5352205174,-2334.2723431692125,4223.3107399557575
-2950.4340043441966,-2030.5709292498896,-2334.554004672642,4222.981260837874
-2949.7774632242995,-2029.3680492865985,-2334.150391627269,4224.26171880248
-2952.978908363942,-2029.4653766241813,-2333.254927469185,4227.561390468703
-2952.155640422536,-2029.1008946940783,-2332.2872547533793,4225.762588528781
-2954.1613274339793,-2029.3140814362891,-2333.5319364209963,4222.762651431146
-2954.4135292150954,-2029.0915795370565,-2332.91869222029,4223.97385527728
-2955.1155087731136,-2030.1459389430054,-2333.9611460042543,4223.257037181947
-2955.670483846035,-2030.3560649635615,-2334.898071842333,4224.934810373416
-2951.297631257126,-2028.1387420015217,-2333.6675294968513,4225.393236084324
-2958.777125910945,-2029.1309587023238,-2333.983965068329,4224.776317119478
-2964.2247368984868,-2027.9923300926548,-2332.421631886245,4229.75349223754
-2961.7704242620957,-2025.279899027232,-2330.228294846061,4233.482358014038
-2960.4291668306378,-2026.375870771698,-2330.3990352559963,4233.749818928811
-2963.3379881540104,-2026.1588129287438,-2331.371881576304,4233.111868304818
-2968.715095008844,-2025.9179966715167,-2331.5870675637843,4231.817178293743
-2968.633684769967,-2029.0663019754065,-2333.117074048066,4228.715982136234
-2973.383973868205,-2030.1298630334525,-2334.4938439024604,4229.416644404762
-2968.1833844668085,-2028.732223088714,-2333.625818151741,4230.057243892235
-2967.662792692432,-2029.7383309977122,-2334.7877982688933,4227.131819650015
-2976.4518545465785,-2030.836817057092,-2335.669562999805,4225.5478069102055
-2968.443458726044,-2029.4129246092602,-2333.875725933315,4224.600270948003
-2971.241379680116,-2029.4081353042086,-2333.421223268152,4228.063864466329
-2976.243682574877,-2030.255602653413,-2334.35124804727,4230.7924969070455
-2974.8222563645313,-2029.0250383469395,-2334.4526545416898,4230.815200645895
-2978.586339847075,-2028.1626409546466,-2333.3376407165583,4232.024432707082
-2973.514907530353,-2028.1536018012266,-2331.934578883273,4230.818010976021
-2971.551925341349,-2027.487803783388,-2330.999935165629,4232.789430793334
-2973.5527110614785,-2026.03146980649,-2328.384293314084,4239.589885794723
-2971.79014997489,-2025.800387420812,-2328.5409665461098,4240.223794378908
-2977.318007545651,-2027.073364326296,-2331.5310572458357,4236.8293252005105
-2978.4514905468627,-2027.6038063147305,-2330.823553911572,4235.345970829405
-2973.695311235257,-2027.3169534667334,-2330.673886888932,4235.770356463384
-2979.4424373883917,-2027.1939982044248,-2331.3436282094794,4238.5519530116535
-2979.427587507214,-2027.6934637771435,-2331.3436311894675,4238.28800947761
-2971.4338740794287,-2028.0647769622826,-2330.802472668429,4235.1968807012045
-2975.026532511789,-2027.9579326246273,-2331.016125305765,4233.295044754695
-2974.7839535856842,-2026.2381105589288,-2331.183751359165,4236.089327087402
-2965.588343174845,-2024.5809396177328,-2327.8275093166408,4240.805948562563
-2967.773004095961,-2026.2798198103235,-2329.276762817198,4239.578659362072
-2973.581713563478,-2027.1590903610986,-2331.4020445357396,4237.003822247156
-2971.221215447837,-2024.7612200648557,-2328.144385701759,4236.924345093451
-2972.0687540950926,-2026.8857471000256,-2329.781394524105,4235.063066799221
-2973.844771648635,-2029.5315081234255,-2332.6844012585802,4234.318554132043
-2967.809445155878,-2027.0609145433482,-2331.558991079021,4235.0314047604525
-2961.487684164643,-2027.4382821066515,-2330.9497275809376,4231.779750693536
-2959.641301157313,-2028.0878279791893,-2330.8597371594988,4229.207728249129
-2964.109995408193,-2028.3850413203254,-2331.952894082099,4229.966407444761
-2966.404568161616,-2030.1099962841986,-2333.733416211704,4230.8544153634175
-2966.3858344945697,-2028.7476437916428,-2332.817835075243,4232.665817705864
-2971.156637044304,-2027.7343472839493,-2331.4140221736247,4233.9791779287625
-2970.5437132117645,-2028.7941805731632,-2332.2252966354536,4231.781105616768
-2969.8265306695253,-2029.640997043668,-2332.6464070259403,4231.135495959193
-2971.3221153260693,-2027.931556314128,-2331.4352294367263,4235.592320155866
-2969.276196822311,-2027.0130384077563,-2332.24402087719,4235.306302332741
-2961.4677233596667,-2029.8156752842287,-2334.1578334469204,4228.877628307073
-2955.4751296358336,-2030.20042768824,-2333.518077810972,4225.614384979079
-2964.7101145723595,-2028.9443289996411,-2333.6206008629724,4227.485426616986
-2962.737643217671,-2028.9478108461178,-2333.918027231892,4229.785918802426
-2950.649610099808,-2030.5561369582583,-2335.3084353512745,4227.506462420747
-2955.569982100831,-2031.3767786507779,-2336.735072254862,4226.1754306258035
-2958.861433244319,-2028.716344619264,-2333.7136000035125,4227.686485856836
-2959.6860128838207,-2028.452536251782,-2333.3193066665685,4228.512308391639
-2961.105371451084,-2027.5859493750515,-2332.7933197591087,4230.70295211294
-2954.399486617498,-2025.5531260295809,-2330.040984023927,4231.249961217238
-2952.43829119505,-2026.3736589105154,-2330.7077709655186,4230.3843383150925
